CUST,Start time for each 30min measurement period,Consumption in kWh,Trading Period,Price $/MWh for each trading period,Solar Energy Used,Excess Energy Exported to Grid,Revenue from Energy Used by Building,Revenue from Energy Exported to Grid,Total Revenue per Period,Unnamed: 10,Spot Price (cents/kWh),Optimal Price (cents/kWh),Revenue from Grid (Optimal)
216298730.0,2023-04-19 06:00:00,0.5,11.0,89.01,0.5,2.83,0.145,0.3396,0.4846,,8.901,29.0,0.8207000000000001
216298730.0,2023-04-19 06:30:00,0.4,12.0,89.78,0.4,2.93,0.116,0.3516,0.4676,,8.978,29.0,0.8497
216298730.0,2023-04-19 07:00:00,0.5,13.0,57.46,0.5,2.83,0.145,0.3396,0.4846,,5.746,29.0,0.8207000000000001
216298730.0,2023-04-19 07:30:00,0.8,14.0,72.03,0.8,2.53,0.232,0.3036,0.5356,,7.203,29.0,0.7336999999999999
216298730.0,2023-04-19 08:00:00,0.8,15.0,53.09,0.8,2.53,0.232,0.3036,0.5356,,5.309,29.0,0.7336999999999999
216298730.0,2023-04-19 08:30:00,2.1,16.0,44.38,2.1,1.23,0.609,0.1476,0.7566,,4.438000000000001,29.0,0.3567
216298730.0,2023-04-19 09:00:00,2.3,17.0,53.35,2.3,1.03,0.667,0.1236,0.7906,,5.335,29.0,0.2987
216298730.0,2023-04-19 09:30:00,2.9,18.0,19.12,2.9,0.43,0.841,0.0516,0.8926,,1.9120000000000001,29.0,0.1247
216298730.0,2023-04-19 10:00:00,3.3,19.0,2.12,3.3,0.03,0.957,0.0036,0.9606,,0.21200000000000002,29.0,0.0087
216298730.0,2023-04-19 10:30:00,3.3,20.0,2.88,3.3,0.03,0.957,0.0036,0.9606,,0.288,29.0,0.0087
216298730.0,2023-04-19 11:00:00,3.1,21.0,2.87,3.1,0.23,0.899,0.0276,0.9266,,0.28700000000000003,29.0,0.0667
216298730.0,2023-04-19 11:30:00,3.8,22.0,3.27,3.33,0.0,0.9657,0.0,0.9657,,0.327,29.0,0.0
216298730.0,2023-04-19 12:00:00,3.5,23.0,53.15,3.33,0.0,0.9657,0.0,0.9657,,5.3149999999999995,29.0,0.0
216298730.0,2023-04-19 12:30:00,4.0,24.0,28.48,3.33,0.0,0.9657,0.0,0.9657,,2.848,29.0,0.0
216298730.0,2023-04-19 13:00:00,1.0,25.0,68.07,1.0,2.33,0.29,0.2796,0.5696,,6.8069999999999995,29.0,0.6757000000000001
216298730.0,2023-04-19 13:30:00,0.8,26.0,77.42,0.8,2.53,0.232,0.3036,0.5356,,7.742,29.0,0.7336999999999999
216298730.0,2023-04-19 14:00:00,1.7,27.0,110.91,1.7,1.63,0.493,0.1956,0.6886,,11.091,29.0,0.47269999999999995
216298730.0,2023-04-19 14:30:00,0.7,28.0,97.33,0.7,2.63,0.203,0.3156,0.5186,,9.733,29.0,0.7626999999999999
216298730.0,2023-04-19 15:00:00,0.7,29.0,89.52,0.7,2.63,0.203,0.3156,0.5186,,8.952,29.0,0.7626999999999999
216298730.0,2023-04-19 15:30:00,0.7,30.0,52.44,0.7,2.63,0.203,0.3156,0.5186,,5.244,29.0,0.7626999999999999
216298730.0,2023-04-19 16:00:00,1.3,31.0,51.99,1.3,2.03,0.377,0.2436,0.6206,,5.199,29.0,0.5887
216298730.0,2023-04-19 16:30:00,0.4,32.0,0.8,0.4,2.93,0.116,0.3516,0.4676,,0.08,29.0,0.8497
216298730.0,2023-04-19 17:00:00,0.2,33.0,1.78,0.2,3.13,0.058,0.3756,0.4336,,0.178,29.0,0.9077
216298730.0,2023-04-19 17:30:00,0.2,34.0,53.16,0.2,3.13,0.058,0.3756,0.4336,,5.316,29.0,0.9077
216298730.0,2023-04-19 18:00:00,1.7,35.0,88.43,1.7,1.63,0.493,0.1956,0.6886,,8.843,29.0,0.47269999999999995
216298730.0,2023-04-19 18:30:00,1.9,36.0,138.12,1.9,1.43,0.551,0.1716,0.7226,,13.812000000000001,29.0,0.4147
216298730.0,2023-04-19 19:00:00,2.5,37.0,171.66,2.5,0.83,0.725,0.0996,0.8246,,17.166,29.0,0.2407
216298730.0,2023-04-19 19:30:00,2.0,38.0,201.23,2.0,1.33,0.58,0.1596,0.7396,,20.122999999999998,29.0,0.3857
216298730.0,2023-04-19 20:00:00,2.1,39.0,103.52,2.1,1.23,0.609,0.1476,0.7566,,10.352,29.0,0.3567
216298730.0,2023-04-19 20:30:00,0.5,40.0,100.31,0.5,2.83,0.145,0.3396,0.4846,,10.031,29.0,0.8207000000000001
216298730.0,2023-04-19 21:00:00,3.7,41.0,88.73,3.33,0.0,0.9657,0.0,0.9657,,8.873000000000001,29.0,0.0
216298730.0,2023-04-19 21:30:00,0.4,42.0,76.87,0.4,2.93,0.116,0.3516,0.4676,,7.687,29.0,0.8497
216298730.0,2023-04-19 22:00:00,0.4,43.0,83.88,0.4,2.93,0.116,0.3516,0.4676,,8.388,29.0,0.8497
216298730.0,2023-04-19 22:30:00,0.3,44.0,74.09,0.3,3.03,0.087,0.3636,0.4506,,7.409000000000001,29.0,0.8786999999999999
216298730.0,2023-04-19 23:00:00,0.4,45.0,74.19,0.4,2.93,0.116,0.3516,0.4676,,7.419,29.0,0.8497
216298730.0,2023-04-19 23:30:00,0.3,46.0,53.01,0.3,3.03,0.087,0.3636,0.4506,,5.301,29.0,0.8786999999999999
216298730.0,2023-04-20 00:00:00,0.3,47.0,83.57,0.3,3.03,0.087,0.3636,0.4506,,8.357,29.0,0.8786999999999999
216298730.0,2023-04-20 00:30:00,0.9,48.0,77.62,0.9,2.43,0.261,0.2916,0.5526,,7.7620000000000005,29.0,0.7047
216298730.0,2023-04-20 01:00:00,0.4,1.0,114.6,0.4,2.93,0.116,0.3516,0.4676,,11.459999999999999,29.0,0.8497
216298730.0,2023-04-20 01:30:00,0.3,2.0,111.33,0.3,3.03,0.087,0.3636,0.4506,,11.133,29.0,0.8786999999999999
216298730.0,2023-04-20 02:00:00,0.3,3.0,84.78,0.3,3.03,0.087,0.3636,0.4506,,8.478,29.0,0.8786999999999999
216298730.0,2023-04-20 02:30:00,0.3,4.0,124.1,0.3,3.03,0.087,0.3636,0.4506,,12.41,29.0,0.8786999999999999
216298730.0,2023-04-20 03:00:00,0.7,5.0,95.06,0.7,2.63,0.203,0.3156,0.5186,,9.506,29.0,0.7626999999999999
216298730.0,2023-04-20 03:30:00,1.1,6.0,94.45,1.1,2.23,0.319,0.2676,0.5866,,9.445,29.0,0.6467
216298730.0,2023-04-20 04:00:00,0.4,7.0,69.54,0.4,2.93,0.116,0.3516,0.4676,,6.954000000000001,29.0,0.8497
216298730.0,2023-04-20 04:30:00,0.3,8.0,68.25,0.3,3.03,0.087,0.3636,0.4506,,6.825,29.0,0.8786999999999999
216298730.0,2023-04-20 05:00:00,0.4,9.0,68.27,0.4,2.93,0.116,0.3516,0.4676,,6.827,29.0,0.8497
216298730.0,2023-04-20 05:30:00,0.3,10.0,60.73,0.3,3.03,0.087,0.3636,0.4506,,6.0729999999999995,29.0,0.8786999999999999
216298730.0,2023-04-20 06:00:00,0.5,11.0,74.12,0.5,2.83,0.145,0.3396,0.4846,,7.412000000000001,29.0,0.8207000000000001
216298730.0,2023-04-20 06:30:00,0.3,12.0,65.49,0.3,3.03,0.087,0.3636,0.4506,,6.5489999999999995,29.0,0.8786999999999999
216298730.0,2023-04-20 07:00:00,0.4,13.0,58.91,0.4,2.93,0.116,0.3516,0.4676,,5.891,29.0,0.8497
216298730.0,2023-04-20 07:30:00,0.3,14.0,67.33,0.3,3.03,0.087,0.3636,0.4506,,6.733,29.0,0.8786999999999999
216298730.0,2023-04-20 08:00:00,0.5,15.0,0.03,0.5,2.83,0.145,0.3396,0.4846,,0.003,29.0,0.8207000000000001
216298730.0,2023-04-20 08:30:00,0.5,16.0,24.68,0.5,2.83,0.145,0.3396,0.4846,,2.468,29.0,0.8207000000000001
216298730.0,2023-04-20 09:00:00,0.5,17.0,37.9,0.5,2.83,0.145,0.3396,0.4846,,3.79,29.0,0.8207000000000001
216298730.0,2023-04-20 09:30:00,0.4,18.0,43.62,0.4,2.93,0.116,0.3516,0.4676,,4.362,29.0,0.8497
216298730.0,2023-04-20 10:00:00,1.1,19.0,67.77,1.1,2.23,0.319,0.2676,0.5866,,6.776999999999999,29.0,0.6467
216298730.0,2023-04-20 10:30:00,0.8,20.0,0.75,0.8,2.53,0.232,0.3036,0.5356,,0.075,29.0,0.7336999999999999
216298730.0,2023-04-20 11:00:00,1.1,21.0,24.91,1.1,2.23,0.319,0.2676,0.5866,,2.491,29.0,0.6467
216298730.0,2023-04-20 11:30:00,0.3,22.0,0.03,0.3,3.03,0.087,0.3636,0.4506,,0.003,29.0,0.8786999999999999
216298730.0,2023-04-20 12:00:00,0.4,23.0,0.03,0.4,2.93,0.116,0.3516,0.4676,,0.003,29.0,0.8497
216298730.0,2023-04-20 12:30:00,1.3,24.0,0.03,1.3,2.03,0.377,0.2436,0.6206,,0.003,29.0,0.5887
216298730.0,2023-04-20 13:00:00,1.4,25.0,0.96,1.4,1.93,0.406,0.2316,0.6376,,0.096,29.0,0.5597
216298730.0,2023-04-20 13:30:00,0.9,26.0,0.03,0.9,2.43,0.261,0.2916,0.5526,,0.003,29.0,0.7047
216298730.0,2023-04-20 14:00:00,0.8,27.0,0.03,0.8,2.53,0.232,0.3036,0.5356,,0.003,29.0,0.7336999999999999
216298730.0,2023-04-20 14:30:00,28.6,28.0,0.03,3.33,0.0,0.9657,0.0,0.9657,,0.003,29.0,0.0
216298730.0,2023-04-20 15:00:00,34.7,29.0,0.03,3.33,0.0,0.9657,0.0,0.9657,,0.003,29.0,0.0
216298730.0,2023-04-20 15:30:00,9.4,30.0,0.03,3.33,0.0,0.9657,0.0,0.9657,,0.003,29.0,0.0
216298730.0,2023-04-20 16:00:00,3.1,31.0,0.03,3.1,0.23,0.899,0.0276,0.9266,,0.003,29.0,0.0667
216298730.0,2023-04-20 16:30:00,3.0,32.0,0.03,3.0,0.33,0.87,0.0396,0.9096,,0.003,29.0,0.09570000000000001
216298730.0,2023-04-20 17:00:00,2.5,33.0,0.03,2.5,0.83,0.725,0.0996,0.8246,,0.003,29.0,0.2407
216298730.0,2023-04-20 17:30:00,1.7,34.0,41.94,1.7,1.63,0.493,0.1956,0.6886,,4.194,29.0,0.47269999999999995
216298730.0,2023-04-20 18:00:00,0.9,35.0,25.1,0.9,2.43,0.261,0.2916,0.5526,,2.5100000000000002,29.0,0.7047
216298730.0,2023-04-20 18:30:00,0.9,36.0,71.92,0.9,2.43,0.261,0.2916,0.5526,,7.192,29.0,0.7047
216298730.0,2023-04-20 19:00:00,0.8,37.0,134.36,0.8,2.53,0.232,0.3036,0.5356,,13.436000000000002,29.0,0.7336999999999999
216298730.0,2023-04-20 19:30:00,2.8,38.0,147.99,2.8,0.53,0.812,0.0636,0.8756,,14.799000000000001,29.0,0.1537
216298730.0,2023-04-20 20:00:00,2.1,39.0,107.69,2.1,1.23,0.609,0.1476,0.7566,,10.769,29.0,0.3567
216298730.0,2023-04-20 20:30:00,2.0,40.0,70.91,2.0,1.33,0.58,0.1596,0.7396,,7.090999999999999,29.0,0.3857
216298730.0,2023-04-20 21:00:00,2.3,41.0,68.3,2.3,1.03,0.667,0.1236,0.7906,,6.83,29.0,0.2987
216298730.0,2023-04-20 21:30:00,2.8,42.0,67.77,2.8,0.53,0.812,0.0636,0.8756,,6.776999999999999,29.0,0.1537
216298730.0,2023-04-20 22:00:00,0.2,43.0,77.61,0.2,3.13,0.058,0.3756,0.4336,,7.761,29.0,0.9077
216298730.0,2023-04-20 22:30:00,0.2,44.0,67.97,0.2,3.13,0.058,0.3756,0.4336,,6.797,29.0,0.9077
216298730.0,2023-04-20 23:00:00,0.2,45.0,68.02,0.2,3.13,0.058,0.3756,0.4336,,6.802,29.0,0.9077
216298730.0,2023-04-20 23:30:00,0.2,46.0,84.34,0.2,3.13,0.058,0.3756,0.4336,,8.434000000000001,29.0,0.9077
216298730.0,2023-04-21 00:00:00,0.2,47.0,95.53,0.2,3.13,0.058,0.3756,0.4336,,9.553,29.0,0.9077
216298730.0,2023-04-21 00:30:00,0.2,48.0,84.66,0.2,3.13,0.058,0.3756,0.4336,,8.466,29.0,0.9077
216298730.0,2023-04-21 01:00:00,1.2,1.0,80.7,1.2,2.13,0.348,0.2556,0.6036,,8.07,29.0,0.6176999999999999
216298730.0,2023-04-21 01:30:00,0.8,2.0,68.12,0.8,2.53,0.232,0.3036,0.5356,,6.812,29.0,0.7336999999999999
216298730.0,2023-04-21 02:00:00,0.1,3.0,67.96,0.1,3.23,0.029,0.3876,0.4166,,6.795999999999999,29.0,0.9367
216298730.0,2023-04-21 02:30:00,0.2,4.0,78.76,0.2,3.13,0.058,0.3756,0.4336,,7.876,29.0,0.9077
216298730.0,2023-04-21 03:00:00,0.3,5.0,67.76,0.3,3.03,0.087,0.3636,0.4506,,6.776000000000001,29.0,0.8786999999999999
216298730.0,2023-04-21 03:30:00,0.1,6.0,67.65,0.1,3.23,0.029,0.3876,0.4166,,6.765000000000001,29.0,0.9367
216298730.0,2023-04-21 04:00:00,0.2,7.0,67.58,0.2,3.13,0.058,0.3756,0.4336,,6.758,29.0,0.9077
216298730.0,2023-04-21 04:30:00,0.2,8.0,67.72,0.2,3.13,0.058,0.3756,0.4336,,6.772,29.0,0.9077
216298730.0,2023-04-21 05:00:00,0.3,9.0,72.32,0.3,3.03,0.087,0.3636,0.4506,,7.231999999999999,29.0,0.8786999999999999
216298730.0,2023-04-21 05:30:00,0.1,10.0,68.38,0.1,3.23,0.029,0.3876,0.4166,,6.837999999999999,29.0,0.9367
216298730.0,2023-04-21 06:00:00,0.2,11.0,77.22,0.2,3.13,0.058,0.3756,0.4336,,7.7219999999999995,29.0,0.9077
216298730.0,2023-04-21 06:30:00,0.2,12.0,68.25,0.2,3.13,0.058,0.3756,0.4336,,6.825,29.0,0.9077
216298730.0,2023-04-21 07:00:00,0.2,13.0,54.98,0.2,3.13,0.058,0.3756,0.4336,,5.497999999999999,29.0,0.9077
216298730.0,2023-04-21 07:30:00,0.5,14.0,6.73,0.5,2.83,0.145,0.3396,0.4846,,0.673,29.0,0.8207000000000001
216298730.0,2023-04-21 08:00:00,0.9,15.0,23.09,0.9,2.43,0.261,0.2916,0.5526,,2.309,29.0,0.7047
216298730.0,2023-04-21 08:30:00,1.5,16.0,55.1,1.5,1.83,0.435,0.2196,0.6546,,5.51,29.0,0.5307
216298730.0,2023-04-21 09:00:00,1.4,17.0,84.77,1.4,1.93,0.406,0.2316,0.6376,,8.477,29.0,0.5597
216298730.0,2023-04-21 09:30:00,4.5,18.0,103.35,3.33,0.0,0.9657,0.0,0.9657,,10.334999999999999,29.0,0.0
216298730.0,2023-04-21 10:00:00,30.4,19.0,110.61,3.33,0.0,0.9657,0.0,0.9657,,11.061,29.0,0.0
216298730.0,2023-04-21 10:30:00,8.6,20.0,119.94,3.33,0.0,0.9657,0.0,0.9657,,11.994,29.0,0.0
216298730.0,2023-04-21 11:00:00,2.9,21.0,136.89,2.9,0.43,0.841,0.0516,0.8926,,13.688999999999998,29.0,0.1247
216298730.0,2023-04-21 11:30:00,2.3,22.0,108.19,2.3,1.03,0.667,0.1236,0.7906,,10.818999999999999,29.0,0.2987
216298730.0,2023-04-21 12:00:00,1.2,23.0,66.11,1.2,2.13,0.348,0.2556,0.6036,,6.611,29.0,0.6176999999999999
216298730.0,2023-04-21 12:30:00,0.9,24.0,127.17,0.9,2.43,0.261,0.2916,0.5526,,12.717,29.0,0.7047
216298730.0,2023-04-21 13:00:00,1.6,25.0,172.82,1.6,1.73,0.464,0.2076,0.6716,,17.282,29.0,0.5017
216298730.0,2023-04-21 13:30:00,1.9,26.0,171.46,1.9,1.43,0.551,0.1716,0.7226,,17.146,29.0,0.4147
216298730.0,2023-04-21 14:00:00,2.1,27.0,113.66,2.1,1.23,0.609,0.1476,0.7566,,11.366,29.0,0.3567
216298730.0,2023-04-21 14:30:00,2.6,28.0,82.63,2.6,0.73,0.754,0.0876,0.8416,,8.263,29.0,0.21169999999999997
216298730.0,2023-04-21 15:00:00,2.7,29.0,82.91,2.7,0.63,0.783,0.0756,0.8586,,8.291,29.0,0.1827
216298730.0,2023-04-21 15:30:00,1.1,30.0,78.31,1.1,2.23,0.319,0.2676,0.5866,,7.831,29.0,0.6467
216298730.0,2023-04-21 16:00:00,0.5,31.0,102.54,0.5,2.83,0.145,0.3396,0.4846,,10.254000000000001,29.0,0.8207000000000001
216298730.0,2023-04-21 16:30:00,0.3,32.0,126.39,0.3,3.03,0.087,0.3636,0.4506,,12.639,29.0,0.8786999999999999
216298730.0,2023-04-21 17:00:00,0.3,33.0,128.64,0.3,3.03,0.087,0.3636,0.4506,,12.863999999999999,29.0,0.8786999999999999
216298730.0,2023-04-21 17:30:00,0.6,34.0,77.81,0.6,2.73,0.174,0.3276,0.5016,,7.781000000000001,29.0,0.7917000000000001
216298730.0,2023-04-21 18:00:00,0.8,35.0,91.86,0.8,2.53,0.232,0.3036,0.5356,,9.186,29.0,0.7336999999999999
216298730.0,2023-04-21 18:30:00,0.1,36.0,157.23,0.1,3.23,0.029,0.3876,0.4166,,15.722999999999999,29.0,0.9367
216298730.0,2023-04-21 19:00:00,0.2,37.0,223.44,0.2,3.13,0.058,0.3756,0.4336,,22.344,29.0,0.9077
216298730.0,2023-04-21 19:30:00,0.3,38.0,193.63,0.3,3.03,0.087,0.3636,0.4506,,19.363,29.0,0.8786999999999999
216298730.0,2023-04-21 20:00:00,0.2,39.0,179.38,0.2,3.13,0.058,0.3756,0.4336,,17.938,29.0,0.9077
216298730.0,2023-04-21 20:30:00,0.2,40.0,156.4,0.2,3.13,0.058,0.3756,0.4336,,15.64,29.0,0.9077
216298730.0,2023-04-21 21:00:00,0.2,41.0,138.14,0.2,3.13,0.058,0.3756,0.4336,,13.813999999999998,29.0,0.9077
216298730.0,2023-04-21 21:30:00,0.2,42.0,118.03,0.2,3.13,0.058,0.3756,0.4336,,11.803,29.0,0.9077
216298730.0,2023-04-21 22:00:00,0.1,43.0,151.66,0.1,3.23,0.029,0.3876,0.4166,,15.166,29.0,0.9367
216298730.0,2023-04-21 22:30:00,0.4,44.0,127.36,0.4,2.93,0.116,0.3516,0.4676,,12.736,29.0,0.8497
216298730.0,2023-04-21 23:00:00,0.7,45.0,75.28,0.7,2.63,0.203,0.3156,0.5186,,7.5280000000000005,29.0,0.7626999999999999
216298730.0,2023-04-21 23:30:00,0.2,46.0,110.43,0.2,3.13,0.058,0.3756,0.4336,,11.043000000000001,29.0,0.9077
216298730.0,2023-04-22 00:00:00,0.2,47.0,134.6,0.2,3.13,0.058,0.3756,0.4336,,13.459999999999999,29.0,0.9077
216298730.0,2023-04-22 00:30:00,0.2,48.0,77.4,0.2,3.13,0.058,0.3756,0.4336,,7.74,29.0,0.9077
216298730.0,2023-04-22 01:00:00,0.2,1.0,99.44,0.2,3.13,0.058,0.3756,0.4336,,9.943999999999999,29.0,0.9077
216298730.0,2023-04-22 01:30:00,0.5,2.0,121.87,0.5,2.83,0.145,0.3396,0.4846,,12.187000000000001,29.0,0.8207000000000001
216298730.0,2023-04-22 02:00:00,0.2,3.0,160.81,0.2,3.13,0.058,0.3756,0.4336,,16.081,29.0,0.9077
216298730.0,2023-04-22 02:30:00,0.2,4.0,156.63,0.2,3.13,0.058,0.3756,0.4336,,15.663,29.0,0.9077
216298730.0,2023-04-22 03:00:00,0.2,5.0,155.86,0.2,3.13,0.058,0.3756,0.4336,,15.586000000000002,29.0,0.9077
216298730.0,2023-04-22 03:30:00,0.8,6.0,114.64,0.8,2.53,0.232,0.3036,0.5356,,11.464,29.0,0.7336999999999999
216298730.0,2023-04-22 04:00:00,0.2,7.0,83.26,0.2,3.13,0.058,0.3756,0.4336,,8.326,29.0,0.9077
216298730.0,2023-04-22 04:30:00,0.2,8.0,54.82,0.2,3.13,0.058,0.3756,0.4336,,5.482,29.0,0.9077
216298730.0,2023-04-22 05:00:00,0.2,9.0,52.1,0.2,3.13,0.058,0.3756,0.4336,,5.21,29.0,0.9077
216298730.0,2023-04-22 05:30:00,0.2,10.0,47.2,0.2,3.13,0.058,0.3756,0.4336,,4.720000000000001,29.0,0.9077
216298730.0,2023-04-22 06:00:00,0.3,11.0,23.33,0.3,3.03,0.087,0.3636,0.4506,,2.3329999999999997,29.0,0.8786999999999999
216298730.0,2023-04-22 06:30:00,0.8,12.0,50.35,0.8,2.53,0.232,0.3036,0.5356,,5.035,29.0,0.7336999999999999
216298730.0,2023-04-22 07:00:00,0.1,13.0,67.6,0.1,3.23,0.029,0.3876,0.4166,,6.76,29.0,0.9367
216298730.0,2023-04-22 07:30:00,0.2,14.0,47.19,0.2,3.13,0.058,0.3756,0.4336,,4.718999999999999,29.0,0.9077
216298730.0,2023-04-22 08:00:00,0.1,15.0,51.2,0.1,3.23,0.029,0.3876,0.4166,,5.12,29.0,0.9367
216298730.0,2023-04-22 08:30:00,0.2,16.0,68.04,0.2,3.13,0.058,0.3756,0.4336,,6.804,29.0,0.9077
216298730.0,2023-04-22 09:00:00,0.3,17.0,77.82,0.3,3.03,0.087,0.3636,0.4506,,7.781999999999999,29.0,0.8786999999999999
216298730.0,2023-04-22 09:30:00,0.4,18.0,91.82,0.4,2.93,0.116,0.3516,0.4676,,9.181999999999999,29.0,0.8497
216298730.0,2023-04-22 10:00:00,0.1,19.0,98.02,0.1,3.23,0.029,0.3876,0.4166,,9.802,29.0,0.9367
216298730.0,2023-04-22 10:30:00,0.2,20.0,107.48,0.2,3.13,0.058,0.3756,0.4336,,10.748000000000001,29.0,0.9077
216298730.0,2023-04-22 11:00:00,0.2,21.0,102.21,0.2,3.13,0.058,0.3756,0.4336,,10.221,29.0,0.9077
216298730.0,2023-04-22 11:30:00,0.1,22.0,93.34,0.1,3.23,0.029,0.3876,0.4166,,9.334,29.0,0.9367
216298730.0,2023-04-22 12:00:00,0.1,23.0,92.82,0.1,3.23,0.029,0.3876,0.4166,,9.282,29.0,0.9367
216298730.0,2023-04-22 12:30:00,0.2,24.0,87.17,0.2,3.13,0.058,0.3756,0.4336,,8.717,29.0,0.9077
216298730.0,2023-04-22 13:00:00,1.0,25.0,89.6,1.0,2.33,0.29,0.2796,0.5696,,8.959999999999999,29.0,0.6757000000000001
216298730.0,2023-04-22 13:30:00,0.9,26.0,68.58,0.9,2.43,0.261,0.2916,0.5526,,6.858,29.0,0.7047
216298730.0,2023-04-22 14:00:00,0.1,27.0,68.07,0.1,3.23,0.029,0.3876,0.4166,,6.8069999999999995,29.0,0.9367
216298730.0,2023-04-22 14:30:00,0.3,28.0,89.04,0.3,3.03,0.087,0.3636,0.4506,,8.904,29.0,0.8786999999999999
216298730.0,2023-04-22 15:00:00,1.2,29.0,80.69,1.2,2.13,0.348,0.2556,0.6036,,8.068999999999999,29.0,0.6176999999999999
216298730.0,2023-04-22 15:30:00,2.2,30.0,67.95,2.2,1.13,0.638,0.1356,0.7736,,6.795,29.0,0.32769999999999994
216298730.0,2023-04-22 16:00:00,0.1,31.0,83.93,0.1,3.23,0.029,0.3876,0.4166,,8.393,29.0,0.9367
216298730.0,2023-04-22 16:30:00,1.0,32.0,82.05,1.0,2.33,0.29,0.2796,0.5696,,8.205,29.0,0.6757000000000001
216298730.0,2023-04-22 17:00:00,0.3,33.0,77.03,0.3,3.03,0.087,0.3636,0.4506,,7.703,29.0,0.8786999999999999
216298730.0,2023-04-22 17:30:00,0.5,34.0,70.02,0.5,2.83,0.145,0.3396,0.4846,,7.002,29.0,0.8207000000000001
216298730.0,2023-04-22 18:00:00,0.2,35.0,76.66,0.2,3.13,0.058,0.3756,0.4336,,7.6659999999999995,29.0,0.9077
216298730.0,2023-04-22 18:30:00,0.3,36.0,91.61,0.3,3.03,0.087,0.3636,0.4506,,9.161,29.0,0.8786999999999999
216298730.0,2023-04-22 19:00:00,0.9,37.0,92.83,0.9,2.43,0.261,0.2916,0.5526,,9.283,29.0,0.7047
216298730.0,2023-04-22 19:30:00,2.1,38.0,95.75,2.1,1.23,0.609,0.1476,0.7566,,9.575,29.0,0.3567
216298730.0,2023-04-22 20:00:00,2.5,39.0,87.02,2.5,0.83,0.725,0.0996,0.8246,,8.702,29.0,0.2407
216298730.0,2023-04-22 20:30:00,2.2,40.0,83.82,2.2,1.13,0.638,0.1356,0.7736,,8.382,29.0,0.32769999999999994
216298730.0,2023-04-22 21:00:00,2.3,41.0,101.12,2.3,1.03,0.667,0.1236,0.7906,,10.112,29.0,0.2987
216298730.0,2023-04-22 21:30:00,2.0,42.0,92.05,2.0,1.33,0.58,0.1596,0.7396,,9.205,29.0,0.3857
216298730.0,2023-04-22 22:00:00,0.2,43.0,77.16,0.2,3.13,0.058,0.3756,0.4336,,7.715999999999999,29.0,0.9077
216298730.0,2023-04-22 22:30:00,0.2,44.0,62.13,0.2,3.13,0.058,0.3756,0.4336,,6.213,29.0,0.9077
216298730.0,2023-04-22 23:00:00,0.8,45.0,61.84,0.8,2.53,0.232,0.3036,0.5356,,6.184,29.0,0.7336999999999999
216298730.0,2023-04-22 23:30:00,0.2,46.0,68.54,0.2,3.13,0.058,0.3756,0.4336,,6.854000000000001,29.0,0.9077
216298730.0,2023-04-23 00:00:00,0.3,47.0,81.1,0.3,3.03,0.087,0.3636,0.4506,,8.11,29.0,0.8786999999999999
216298730.0,2023-04-23 00:30:00,0.2,48.0,68.92,0.2,3.13,0.058,0.3756,0.4336,,6.892,29.0,0.9077
216298730.0,2023-04-23 01:00:00,0.2,1.0,66.56,0.2,3.13,0.058,0.3756,0.4336,,6.656000000000001,29.0,0.9077
216298730.0,2023-04-23 01:30:00,0.3,2.0,45.12,0.3,3.03,0.087,0.3636,0.4506,,4.512,29.0,0.8786999999999999
216298730.0,2023-04-23 02:00:00,0.6,3.0,77.86,0.6,2.73,0.174,0.3276,0.5016,,7.786,29.0,0.7917000000000001
216298730.0,2023-04-23 02:30:00,0.2,4.0,66.28,0.2,3.13,0.058,0.3756,0.4336,,6.628,29.0,0.9077
216298730.0,2023-04-23 03:00:00,0.2,5.0,67.68,0.2,3.13,0.058,0.3756,0.4336,,6.768000000000001,29.0,0.9077
216298730.0,2023-04-23 03:30:00,0.1,6.0,66.93,0.1,3.23,0.029,0.3876,0.4166,,6.6930000000000005,29.0,0.9367
216298730.0,2023-04-23 04:00:00,0.9,7.0,67.23,0.9,2.43,0.261,0.2916,0.5526,,6.723000000000001,29.0,0.7047
216298730.0,2023-04-23 04:30:00,0.3,8.0,67.0,0.3,3.03,0.087,0.3636,0.4506,,6.7,29.0,0.8786999999999999
216298730.0,2023-04-23 05:00:00,0.2,9.0,51.75,0.2,3.13,0.058,0.3756,0.4336,,5.175,29.0,0.9077
216298730.0,2023-04-23 05:30:00,0.2,10.0,61.31,0.2,3.13,0.058,0.3756,0.4336,,6.131,29.0,0.9077
216298730.0,2023-04-23 06:00:00,0.1,11.0,66.47,0.1,3.23,0.029,0.3876,0.4166,,6.647,29.0,0.9367
216298730.0,2023-04-23 06:30:00,0.2,12.0,68.5,0.2,3.13,0.058,0.3756,0.4336,,6.85,29.0,0.9077
216298730.0,2023-04-23 07:00:00,0.2,13.0,61.33,0.2,3.13,0.058,0.3756,0.4336,,6.133,29.0,0.9077
216298730.0,2023-04-23 07:30:00,0.2,14.0,63.17,0.2,3.13,0.058,0.3756,0.4336,,6.317,29.0,0.9077
216298730.0,2023-04-23 08:00:00,0.8,15.0,36.56,0.8,2.53,0.232,0.3036,0.5356,,3.656,29.0,0.7336999999999999
216298730.0,2023-04-23 08:30:00,0.1,16.0,33.29,0.1,3.23,0.029,0.3876,0.4166,,3.3289999999999997,29.0,0.9367
