CUST,Start time for each 30min measurement period,Consumption in kWh,Trading Period,Price $/MWh for each trading period,Solar Energy Used,Excess Energy Exported to Grid,Revenue from Energy Used by Building,Revenue from Energy Exported to Grid,Total Revenue per Period,
216298730,2023-07-25 07:00:00,0.7,13,140.11,0.7,2.63,0.203,0.3156,0.5186,
216298730,2023-07-25 07:30:00,0.6,14,123.95,0.6,2.73,0.174,0.3276,0.5016,
216298730,2023-07-25 08:00:00,0.7,15,122.04,0.7,2.63,0.203,0.3156,0.5186,
216298730,2023-07-25 08:30:00,2,16,162.08,2,1.33,0.58,0.1596,0.7396,
216298730,2023-07-25 09:00:00,1.2,17,116.3,1.2,2.13,0.348,0.2556,0.6036,
216298730,2023-07-25 09:30:00,1.1,18,92.21,1.1,2.23,0.319,0.2676,0.5866,
216298730,2023-07-25 10:00:00,28.3,19,105.72,3.33,0,0.9657,0,0.9657,
216298730,2023-07-25 10:30:00,40,20,128.51,3.33,0,0.9657,0,0.9657,
216298730,2023-07-25 11:00:00,15.3,21,99.13,3.33,0,0.9657,0,0.9657,
216298730,2023-07-25 11:30:00,26.6,22,114.35,3.33,0,0.9657,0,0.9657,
216298730,2023-07-25 12:00:00,38.3,23,106.61,3.33,0,0.9657,0,0.9657,
216298730,2023-07-25 12:30:00,21,24,97.72,3.33,0,0.9657,0,0.9657,
216298730,2023-07-25 13:00:00,4.5,25,95.94,3.33,0,0.9657,0,0.9657,
216298730,2023-07-25 13:30:00,2.7,26,90.37,2.7,0.63,0.783,0.0756,0.8586,
216298730,2023-07-25 14:00:00,3.3,27,87.48,3.3,0.03,0.957,0.0036,0.9606,
216298730,2023-07-25 14:30:00,2.4,28,78.05,2.4,0.93,0.696,0.1116,0.8076,
216298730,2023-07-25 15:00:00,3.8,29,70.86,3.33,0,0.9657,0,0.9657,
216298730,2023-07-25 15:30:00,2.7,30,70.01,2.7,0.63,0.783,0.0756,0.8586,
216298730,2023-07-25 16:00:00,2.2,31,80.38,2.2,1.13,0.638,0.1356,0.7736,
216298730,2023-07-25 16:30:00,4,32,93.59,3.33,0,0.9657,0,0.9657,
216298730,2023-07-25 17:00:00,3,33,96.7,3,0.33,0.87,0.0396,0.9096,
216298730,2023-07-25 17:30:00,3,34,109.6,3,0.33,0.87,0.0396,0.9096,
216298730,2023-07-25 18:00:00,1.3,35,95.9,1.3,2.03,0.377,0.2436,0.6206,
216298730,2023-07-25 18:30:00,1,36,133.02,1,2.33,0.29,0.2796,0.5696,
216298730,2023-07-25 19:00:00,1.3,37,108.15,1.3,2.03,0.377,0.2436,0.6206,
216298730,2023-07-25 19:30:00,2,38,116.66,2,1.33,0.58,0.1596,0.7396,
216298730,2023-07-25 20:00:00,2,39,90.04,2,1.33,0.58,0.1596,0.7396,
216298730,2023-07-25 20:30:00,1.8,40,93.01,1.8,1.53,0.522,0.1836,0.7056,
216298730,2023-07-25 21:00:00,1.9,41,105.53,1.9,1.43,0.551,0.1716,0.7226,
216298730,2023-07-25 21:30:00,0.5,42,104.99,0.5,2.83,0.145,0.3396,0.4846,
216298730,2023-07-25 22:00:00,0.5,43,115.37,0.5,2.83,0.145,0.3396,0.4846,
216298730,2023-07-25 22:30:00,0.9,44,132.05,0.9,2.43,0.261,0.2916,0.5526,
216298730,2023-07-25 23:00:00,0.5,45,133.77,0.5,2.83,0.145,0.3396,0.4846,
216298730,2023-07-25 23:30:00,0.5,46,103.83,0.5,2.83,0.145,0.3396,0.4846,
216298730,2023-07-26 00:00:00,0.5,47,91.16,0.5,2.83,0.145,0.3396,0.4846,
216298730,2023-07-26 00:30:00,0.6,48,34.3,0.6,2.73,0.174,0.3276,0.5016,
216298730,2023-07-26 01:00:00,0.5,1,85.52,0.5,2.83,0.145,0.3396,0.4846,
216298730,2023-07-26 01:30:00,0.5,2,100.81,0.5,2.83,0.145,0.3396,0.4846,
216298730,2023-07-26 02:00:00,1.1,3,143.73,1.1,2.23,0.319,0.2676,0.5866,
216298730,2023-07-26 02:30:00,1,4,106.59,1,2.33,0.29,0.2796,0.5696,
216298730,2023-07-26 03:00:00,0.6,5,108.44,0.6,2.73,0.174,0.3276,0.5016,
216298730,2023-07-26 03:30:00,0.7,6,95.06,0.7,2.63,0.203,0.3156,0.5186,
216298730,2023-07-26 04:00:00,0.7,7,68.38,0.7,2.63,0.203,0.3156,0.5186,
216298730,2023-07-26 04:30:00,0.7,8,62.98,0.7,2.63,0.203,0.3156,0.5186,
216298730,2023-07-26 05:00:00,1.6,9,74.95,1.6,1.73,0.464,0.2076,0.6716,
216298730,2023-07-26 05:30:00,0.8,10,91.94,0.8,2.53,0.232,0.3036,0.5356,
216298730,2023-07-26 06:00:00,0.8,11,116.61,0.8,2.53,0.232,0.3036,0.5356,
216298730,2023-07-26 06:30:00,1.3,12,116.17,1.3,2.03,0.377,0.2436,0.6206,
216298730,2023-07-26 07:00:00,0.9,13,113.42,0.9,2.43,0.261,0.2916,0.5526,
216298730,2023-07-26 07:30:00,0.9,14,103.69,0.9,2.43,0.261,0.2916,0.5526,
216298730,2023-07-26 08:00:00,1.1,15,139.38,1.1,2.23,0.319,0.2676,0.5866,
216298730,2023-07-26 08:30:00,1.8,16,178,1.8,1.53,0.522,0.1836,0.7056,
216298730,2023-07-26 09:00:00,2.3,17,139,2.3,1.03,0.667,0.1236,0.7906,
216298730,2023-07-26 09:30:00,3.5,18,124.89,3.33,0,0.9657,0,0.9657,
216298730,2023-07-26 10:00:00,9.3,19,115.68,3.33,0,0.9657,0,0.9657,
216298730,2023-07-26 10:30:00,7.9,20,116.29,3.33,0,0.9657,0,0.9657,
216298730,2023-07-26 11:00:00,5.7,21,98.06,3.33,0,0.9657,0,0.9657,
216298730,2023-07-26 11:30:00,6.5,22,114.92,3.33,0,0.9657,0,0.9657,
216298730,2023-07-26 12:00:00,7.6,23,110.59,3.33,0,0.9657,0,0.9657,
216298730,2023-07-26 12:30:00,12.8,24,119.98,3.33,0,0.9657,0,0.9657,
216298730,2023-07-26 13:00:00,4.3,25,121.43,3.33,0,0.9657,0,0.9657,
216298730,2023-07-26 13:30:00,3.5,26,104.56,3.33,0,0.9657,0,0.9657,
216298730,2023-07-26 14:00:00,3.3,27,98.21,3.3,0.03,0.957,0.0036,0.9606,
216298730,2023-07-26 14:30:00,4.1,28,93.99,3.33,0,0.9657,0,0.9657,
216298730,2023-07-26 15:00:00,6.9,29,92.8,3.33,0,0.9657,0,0.9657,
216298730,2023-07-26 15:30:00,38.4,30,79.45,3.33,0,0.9657,0,0.9657,
216298730,2023-07-26 16:00:00,35.1,31,86.4,3.33,0,0.9657,0,0.9657,
216298730,2023-07-26 16:30:00,2.4,32,121.49,2.4,0.93,0.696,0.1116,0.8076,
216298730,2023-07-26 17:00:00,2,33,133.59,2,1.33,0.58,0.1596,0.7396,
216298730,2023-07-26 17:30:00,0.4,34,159.86,0.4,2.93,0.116,0.3516,0.4676,
216298730,2023-07-26 18:00:00,4.4,35,172.87,3.33,0,0.9657,0,0.9657,
216298730,2023-07-26 18:30:00,2.2,36,504.47,2.2,1.13,0.638,0.1356,0.7736,
216298730,2023-07-26 19:00:00,2.6,37,201.37,2.6,0.73,0.754,0.0876,0.8416,
216298730,2023-07-26 19:30:00,2.5,38,200.78,2.5,0.83,0.725,0.0996,0.8246,
216298730,2023-07-26 20:00:00,1.8,39,199.47,1.8,1.53,0.522,0.1836,0.7056,
216298730,2023-07-26 20:30:00,0.5,40,199.51,0.5,2.83,0.145,0.3396,0.4846,
216298730,2023-07-26 21:00:00,2.7,41,199.08,2.7,0.63,0.783,0.0756,0.8586,
216298730,2023-07-26 21:30:00,1.8,42,198.67,1.8,1.53,0.522,0.1836,0.7056,
216298730,2023-07-26 22:00:00,0.2,43,189,0.2,3.13,0.058,0.3756,0.4336,
216298730,2023-07-26 22:30:00,0.2,44,151.67,0.2,3.13,0.058,0.3756,0.4336,
216298730,2023-07-26 23:00:00,0.5,45,172.53,0.5,2.83,0.145,0.3396,0.4846,
216298730,2023-07-26 23:30:00,0.5,46,128.65,0.5,2.83,0.145,0.3396,0.4846,
216298730,2023-07-27 00:00:00,0.2,47,150.71,0.2,3.13,0.058,0.3756,0.4336,
216298730,2023-07-27 00:30:00,0.1,48,118.52,0.1,3.23,0.029,0.3876,0.4166,
216298730,2023-07-27 01:00:00,0.2,1,106.63,0.2,3.13,0.058,0.3756,0.4336,
216298730,2023-07-27 01:30:00,0.2,2,94.71,0.2,3.13,0.058,0.3756,0.4336,
216298730,2023-07-27 02:00:00,1.9,3,124.27,1.9,1.43,0.551,0.1716,0.7226,
216298730,2023-07-27 02:30:00,0.2,4,91.55,0.2,3.13,0.058,0.3756,0.4336,
216298730,2023-07-27 03:00:00,0.2,5,107.93,0.2,3.13,0.058,0.3756,0.4336,
216298730,2023-07-27 03:30:00,0.2,6,116.11,0.2,3.13,0.058,0.3756,0.4336,
216298730,2023-07-27 04:00:00,0.2,7,109.92,0.2,3.13,0.058,0.3756,0.4336,
216298730,2023-07-27 04:30:00,0.2,8,100.71,0.2,3.13,0.058,0.3756,0.4336,
216298730,2023-07-27 05:00:00,0.4,9,101.02,0.4,2.93,0.116,0.3516,0.4676,
216298730,2023-07-27 05:30:00,0.6,10,129.89,0.6,2.73,0.174,0.3276,0.5016,
216298730,2023-07-27 06:00:00,0.2,11,155.13,0.2,3.13,0.058,0.3756,0.4336,
216298730,2023-07-27 06:30:00,0.3,12,138.66,0.3,3.03,0.087,0.3636,0.4506,
216298730,2023-07-27 07:00:00,0.2,13,139.53,0.2,3.13,0.058,0.3756,0.4336,
216298730,2023-07-27 07:30:00,0.8,14,168.96,0.8,2.53,0.232,0.3036,0.5356,
216298730,2023-07-27 08:00:00,1.6,15,181.05,1.6,1.73,0.464,0.2076,0.6716,
216298730,2023-07-27 08:30:00,29.2,16,177.5,3.33,0,0.9657,0,0.9657,
216298730,2023-07-27 09:00:00,38.7,17,172.54,3.33,0,0.9657,0,0.9657,
216298730,2023-07-27 09:30:00,40.4,18,136.98,3.33,0,0.9657,0,0.9657,
216298730,2023-07-27 10:00:00,41.5,19,139.12,3.33,0,0.9657,0,0.9657,
216298730,2023-07-27 10:30:00,14.6,20,194.54,3.33,0,0.9657,0,0.9657,
216298730,2023-07-27 11:00:00,2.5,21,131.52,2.5,0.83,0.725,0.0996,0.8246,
216298730,2023-07-27 11:30:00,1.7,22,108.19,1.7,1.63,0.493,0.1956,0.6886,
216298730,2023-07-27 12:00:00,1.6,23,150.33,1.6,1.73,0.464,0.2076,0.6716,
216298730,2023-07-27 12:30:00,2.3,24,110.44,2.3,1.03,0.667,0.1236,0.7906,
216298730,2023-07-27 13:00:00,3.5,25,94.44,3.33,0,0.9657,0,0.9657,
216298730,2023-07-27 13:30:00,2.9,26,115.69,2.9,0.43,0.841,0.0516,0.8926,
216298730,2023-07-27 14:00:00,2.8,27,111.17,2.8,0.53,0.812,0.0636,0.8756,
216298730,2023-07-27 14:30:00,30.4,28,146.1,3.33,0,0.9657,0,0.9657,
216298730,2023-07-27 15:00:00,21.3,29,148.91,3.33,0,0.9657,0,0.9657,
216298730,2023-07-27 15:30:00,4.6,30,168.36,3.33,0,0.9657,0,0.9657,
216298730,2023-07-27 16:00:00,4.8,31,159.8,3.33,0,0.9657,0,0.9657,
216298730,2023-07-27 16:30:00,4.8,32,190.9,3.33,0,0.9657,0,0.9657,
216298730,2023-07-27 17:00:00,4,33,192.39,3.33,0,0.9657,0,0.9657,
216298730,2023-07-27 17:30:00,5.9,34,193.28,3.33,0,0.9657,0,0.9657,
216298730,2023-07-27 18:00:00,5.3,35,179.92,3.33,0,0.9657,0,0.9657,
216298730,2023-07-27 18:30:00,4.8,36,200.3,3.33,0,0.9657,0,0.9657,
216298730,2023-07-27 19:00:00,3.7,37,200.78,3.33,0,0.9657,0,0.9657,
216298730,2023-07-27 19:30:00,3.6,38,189.97,3.33,0,0.9657,0,0.9657,
216298730,2023-07-27 20:00:00,3.3,39,156.12,3.3,0.03,0.957,0.0036,0.9606,
216298730,2023-07-27 20:30:00,3.8,40,160.26,3.33,0,0.9657,0,0.9657,
216298730,2023-07-27 21:00:00,3.7,41,180.31,3.33,0,0.9657,0,0.9657,
216298730,2023-07-27 21:30:00,5.2,42,147.22,3.33,0,0.9657,0,0.9657,
216298730,2023-07-27 22:00:00,3.1,43,127.04,3.1,0.23,0.899,0.0276,0.9266,
216298730,2023-07-27 22:30:00,2.1,44,116.51,2.1,1.23,0.609,0.1476,0.7566,
216298730,2023-07-27 23:00:00,1.4,45,139.78,1.4,1.93,0.406,0.2316,0.6376,
216298730,2023-07-27 23:30:00,1.5,46,128.53,1.5,1.83,0.435,0.2196,0.6546,
216298730,2023-07-28 00:00:00,2.2,47,158.43,2.2,1.13,0.638,0.1356,0.7736,
216298730,2023-07-28 00:30:00,2.1,48,154.56,2.1,1.23,0.609,0.1476,0.7566,
216298730,2023-07-28 01:00:00,1.7,1,140.95,1.7,1.63,0.493,0.1956,0.6886,
216298730,2023-07-28 01:30:00,1.5,2,164.05,1.5,1.83,0.435,0.2196,0.6546,
216298730,2023-07-28 02:00:00,1.4,3,155.76,1.4,1.93,0.406,0.2316,0.6376,
216298730,2023-07-28 02:30:00,2,4,163.6,2,1.33,0.58,0.1596,0.7396,
216298730,2023-07-28 03:00:00,1.4,5,173.41,1.4,1.93,0.406,0.2316,0.6376,
216298730,2023-07-28 03:30:00,1.4,6,172.24,1.4,1.93,0.406,0.2316,0.6376,
216298730,2023-07-28 04:00:00,1.4,7,164.47,1.4,1.93,0.406,0.2316,0.6376,
216298730,2023-07-28 04:30:00,1.5,8,157.99,1.5,1.83,0.435,0.2196,0.6546,
216298730,2023-07-28 05:00:00,1.5,9,173.06,1.5,1.83,0.435,0.2196,0.6546,
216298730,2023-07-28 05:30:00,1.4,10,186.22,1.4,1.93,0.406,0.2316,0.6376,
216298730,2023-07-28 06:00:00,1.7,11,161.68,1.7,1.63,0.493,0.1956,0.6886,
216298730,2023-07-28 06:30:00,1.1,12,168.05,1.1,2.23,0.319,0.2676,0.5866,
216298730,2023-07-28 07:00:00,1.2,13,148.04,1.2,2.13,0.348,0.2556,0.6036,
216298730,2023-07-28 07:30:00,1.4,14,145.41,1.4,1.93,0.406,0.2316,0.6376,
216298730,2023-07-28 08:00:00,2.1,15,160.56,2.1,1.23,0.609,0.1476,0.7566,
216298730,2023-07-28 08:30:00,1.3,16,143.29,1.3,2.03,0.377,0.2436,0.6206,
216298730,2023-07-28 09:00:00,1.1,17,107.47,1.1,2.23,0.319,0.2676,0.5866,
216298730,2023-07-28 09:30:00,2.1,18,94.91,2.1,1.23,0.609,0.1476,0.7566,
216298730,2023-07-28 10:00:00,32.4,19,90.78,3.33,0,0.9657,0,0.9657,
216298730,2023-07-28 10:30:00,6.4,20,168.87,3.33,0,0.9657,0,0.9657,
216298730,2023-07-28 11:00:00,2.9,21,158.17,2.9,0.43,0.841,0.0516,0.8926,
216298730,2023-07-28 11:30:00,2.9,22,141.94,2.9,0.43,0.841,0.0516,0.8926,
216298730,2023-07-28 12:00:00,2.7,23,165.35,2.7,0.63,0.783,0.0756,0.8586,
216298730,2023-07-28 12:30:00,3.7,24,174.52,3.33,0,0.9657,0,0.9657,
216298730,2023-07-28 13:00:00,4,25,156.54,3.33,0,0.9657,0,0.9657,
216298730,2023-07-28 13:30:00,2.6,26,140.4,2.6,0.73,0.754,0.0876,0.8416,
216298730,2023-07-28 14:00:00,2.9,27,127.15,2.9,0.43,0.841,0.0516,0.8926,
216298730,2023-07-28 14:30:00,2.4,28,109.66,2.4,0.93,0.696,0.1116,0.8076,
216298730,2023-07-28 15:00:00,2.5,29,112,2.5,0.83,0.725,0.0996,0.8246,
216298730,2023-07-28 15:30:00,3.3,30,102.51,3.3,0.03,0.957,0.0036,0.9606,
216298730,2023-07-28 16:00:00,3.3,31,103.87,3.3,0.03,0.957,0.0036,0.9606,
216298730,2023-07-28 16:30:00,3.9,32,117.34,3.33,0,0.9657,0,0.9657,
216298730,2023-07-28 17:00:00,3.2,33,143.55,3.2,0.13,0.928,0.0156,0.9436,
216298730,2023-07-28 17:30:00,1.1,34,180.3,1.1,2.23,0.319,0.2676,0.5866,
216298730,2023-07-28 18:00:00,0.2,35,188.05,0.2,3.13,0.058,0.3756,0.4336,
216298730,2023-07-28 18:30:00,0.7,36,181.97,0.7,2.63,0.203,0.3156,0.5186,
216298730,2023-07-28 19:00:00,0.3,37,189.27,0.3,3.03,0.087,0.3636,0.4506,
216298730,2023-07-28 19:30:00,0.2,38,144.98,0.2,3.13,0.058,0.3756,0.4336,
216298730,2023-07-28 20:00:00,0.6,39,145.88,0.6,2.73,0.174,0.3276,0.5016,
216298730,2023-07-28 20:30:00,0.3,40,141.77,0.3,3.03,0.087,0.3636,0.4506,
216298730,2023-07-28 21:00:00,0.7,41,157.58,0.7,2.63,0.203,0.3156,0.5186,
216298730,2023-07-28 21:30:00,0.3,42,151.59,0.3,3.03,0.087,0.3636,0.4506,
216298730,2023-07-28 22:00:00,0.2,43,181.53,0.2,3.13,0.058,0.3756,0.4336,
216298730,2023-07-28 22:30:00,0.3,44,181.47,0.3,3.03,0.087,0.3636,0.4506,
216298730,2023-07-28 23:00:00,0.8,45,185.44,0.8,2.53,0.232,0.3036,0.5356,
216298730,2023-07-28 23:30:00,0.5,46,176.09,0.5,2.83,0.145,0.3396,0.4846,
216298730,2023-07-29 00:00:00,0.7,47,184.88,0.7,2.63,0.203,0.3156,0.5186,
216298730,2023-07-29 00:30:00,0.3,48,166.94,0.3,3.03,0.087,0.3636,0.4506,
216298730,2023-07-29 01:00:00,0.2,1,174.74,0.2,3.13,0.058,0.3756,0.4336,
216298730,2023-07-29 01:30:00,0.2,2,165.99,0.2,3.13,0.058,0.3756,0.4336,
216298730,2023-07-29 02:00:00,0.3,3,167.75,0.3,3.03,0.087,0.3636,0.4506,
216298730,2023-07-29 02:30:00,0.6,4,167.02,0.6,2.73,0.174,0.3276,0.5016,
216298730,2023-07-29 03:00:00,0.2,5,163.91,0.2,3.13,0.058,0.3756,0.4336,
216298730,2023-07-29 03:30:00,0.7,6,131.98,0.7,2.63,0.203,0.3156,0.5186,
216298730,2023-07-29 04:00:00,0.3,7,120.02,0.3,3.03,0.087,0.3636,0.4506,
216298730,2023-07-29 04:30:00,0.3,8,107.9,0.3,3.03,0.087,0.3636,0.4506,
216298730,2023-07-29 05:00:00,0.2,9,120.22,0.2,3.13,0.058,0.3756,0.4336,
216298730,2023-07-29 05:30:00,0.2,10,123.6,0.2,3.13,0.058,0.3756,0.4336,
216298730,2023-07-29 06:00:00,0.2,11,145.51,0.2,3.13,0.058,0.3756,0.4336,
216298730,2023-07-29 06:30:00,0.3,12,126.49,0.3,3.03,0.087,0.3636,0.4506,
216298730,2023-07-29 07:00:00,1.2,13,135.12,1.2,2.13,0.348,0.2556,0.6036,
216298730,2023-07-29 07:30:00,0.2,14,134.28,0.2,3.13,0.058,0.3756,0.4336,
216298730,2023-07-29 08:00:00,0.7,15,125.38,0.7,2.63,0.203,0.3156,0.5186,
216298730,2023-07-29 08:30:00,0.3,16,146.36,0.3,3.03,0.087,0.3636,0.4506,
216298730,2023-07-29 09:00:00,0.5,17,166.27,0.5,2.83,0.145,0.3396,0.4846,
216298730,2023-07-29 09:30:00,0.2,18,188.1,0.2,3.13,0.058,0.3756,0.4336,
216298730,2023-07-29 10:00:00,0.2,19,186.87,0.2,3.13,0.058,0.3756,0.4336,
216298730,2023-07-29 10:30:00,0.3,20,148.11,0.3,3.03,0.087,0.3636,0.4506,
216298730,2023-07-29 11:00:00,0.1,21,161.64,0.1,3.23,0.029,0.3876,0.4166,
216298730,2023-07-29 11:30:00,0.1,22,140.81,0.1,3.23,0.029,0.3876,0.4166,
216298730,2023-07-29 12:00:00,0.2,23,131.1,0.2,3.13,0.058,0.3756,0.4336,
216298730,2023-07-29 12:30:00,6.2,24,121.22,3.33,0,0.9657,0,0.9657,
216298730,2023-07-29 13:00:00,19,25,134.64,3.33,0,0.9657,0,0.9657,
216298730,2023-07-29 13:30:00,3.1,26,128.67,3.1,0.23,0.899,0.0276,0.9266,
216298730,2023-07-29 14:00:00,2.4,27,129.88,2.4,0.93,0.696,0.1116,0.8076,
216298730,2023-07-29 14:30:00,0.1,28,129.24,0.1,3.23,0.029,0.3876,0.4166,
216298730,2023-07-29 15:00:00,10.2,29,129.41,3.33,0,0.9657,0,0.9657,
216298730,2023-07-29 15:30:00,4.5,30,133.79,3.33,0,0.9657,0,0.9657,
216298730,2023-07-29 16:00:00,35.6,31,130.2,3.33,0,0.9657,0,0.9657,
216298730,2023-07-29 16:30:00,33.9,32,139.77,3.33,0,0.9657,0,0.9657,
216298730,2023-07-29 17:00:00,3.1,33,145.56,3.1,0.23,0.899,0.0276,0.9266,
216298730,2023-07-29 17:30:00,11.1,34,142.85,3.33,0,0.9657,0,0.9657,
216298730,2023-07-29 18:00:00,27,35,150.65,3.33,0,0.9657,0,0.9657,
216298730,2023-07-29 18:30:00,2.4,36,166.68,2.4,0.93,0.696,0.1116,0.8076,
216298730,2023-07-29 19:00:00,3,37,197.73,3,0.33,0.87,0.0396,0.9096,
216298730,2023-07-29 19:30:00,3,38,183.54,3,0.33,0.87,0.0396,0.9096,
216298730,2023-07-29 20:00:00,1.7,39,159.05,1.7,1.63,0.493,0.1956,0.6886,
216298730,2023-07-29 20:30:00,0.6,40,140.35,0.6,2.73,0.174,0.3276,0.5016,
216298730,2023-07-29 21:00:00,0.7,41,142.22,0.7,2.63,0.203,0.3156,0.5186,
216298730,2023-07-29 21:30:00,0.6,42,141.19,0.6,2.73,0.174,0.3276,0.5016,
216298730,2023-07-29 22:00:00,1.6,43,164.94,1.6,1.73,0.464,0.2076,0.6716,
216298730,2023-07-29 22:30:00,0.6,44,161.81,0.6,2.73,0.174,0.3276,0.5016,
216298730,2023-07-29 23:00:00,0.6,45,172.65,0.6,2.73,0.174,0.3276,0.5016,
216298730,2023-07-29 23:30:00,0.7,46,165.86,0.7,2.63,0.203,0.3156,0.5186,
216298730,2023-07-30 00:00:00,0.7,47,191.22,0.7,2.63,0.203,0.3156,0.5186,
216298730,2023-07-30 00:30:00,0.7,48,173.67,0.7,2.63,0.203,0.3156,0.5186,
216298730,2023-07-30 01:00:00,0.8,1,182.53,0.8,2.53,0.232,0.3036,0.5356,
216298730,2023-07-30 01:30:00,1,2,168.77,1,2.33,0.29,0.2796,0.5696,
216298730,2023-07-30 02:00:00,0.6,3,123.63,0.6,2.73,0.174,0.3276,0.5016,
216298730,2023-07-30 02:30:00,0.9,4,120.31,0.9,2.43,0.261,0.2916,0.5526,
216298730,2023-07-30 03:00:00,1.4,5,151.03,1.4,1.93,0.406,0.2316,0.6376,
216298730,2023-07-30 03:30:00,0.6,6,132.05,0.6,2.73,0.174,0.3276,0.5016,
216298730,2023-07-30 04:00:00,0.6,7,133.77,0.6,2.73,0.174,0.3276,0.5016,
216298730,2023-07-30 04:30:00,1.1,8,126.65,1.1,2.23,0.319,0.2676,0.5866,
216298730,2023-07-30 05:00:00,1,9,138.8,1,2.33,0.29,0.2796,0.5696,
216298730,2023-07-30 05:30:00,0.9,10,127.14,0.9,2.43,0.261,0.2916,0.5526,
216298730,2023-07-30 06:00:00,0.7,11,145.4,0.7,2.63,0.203,0.3156,0.5186,
216298730,2023-07-30 06:30:00,0.6,12,123.13,0.6,2.73,0.174,0.3276,0.5016,
216298730,2023-07-30 07:00:00,0.6,13,134.49,0.6,2.73,0.174,0.3276,0.5016,
216298730,2023-07-30 07:30:00,0.7,14,144.83,0.7,2.63,0.203,0.3156,0.5186,
216298730,2023-07-30 08:00:00,0.8,15,132.55,0.8,2.53,0.232,0.3036,0.5356,
216298730,2023-07-30 08:30:00,0.6,16,121.56,0.6,2.73,0.174,0.3276,0.5016,
216298730,2023-07-30 09:00:00,0.7,17,160.32,0.7,2.63,0.203,0.3156,0.5186,
216298730,2023-07-30 09:30:00,0.6,18,160.92,0.6,2.73,0.174,0.3276,0.5016,
216298730,2023-07-30 10:00:00,1.2,19,164.92,1.2,2.13,0.348,0.2556,0.6036,
